song_id,artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
a579e67f20027184,Face,0.025819040584300817,0.0001844242633813558,0.15559631435051063,0.00019073809195510247,0.000328346501642851,0.0011028195624300766,0.00015930102226769985,0.02719949531977089,0.035600222301649796,0.07842028064906005,0.09119339198767568,0.022006422067668122,0.11553420759357226,0.00013726572663936182,0.01949727516323499,0.0002358079195650661,0.42633357230276314,0.0001541757650144393,0.00017277453858346247,0.00013412428831418365
c03cf2cfe4408054,Face,0.07708554212383915,0.0002517533170821291,0.0005331284001827944,0.00026037215564161974,0.0004482190116849987,0.4297017409567216,0.00021745815923352542,0.08978780019230606,0.01646506252230626,0.0003403987938781353,0.17370092113943114,0.00025692696016609197,0.00019595097874338413,0.00018737828431299443,0.000423952322052737,0.0003218959439832818,0.13026404559560845,0.07913851261743497,0.00023585054552572842,0.00018308997986495062
e0bea25c7361fb2f,Face,0.10112702795159602,0.00018063833736793193,0.00038253093851006357,0.0001868225370550707,0.0003216059741603162,0.0010933516617337709,0.00015603083237599838,0.21561860830220528,0.005676005519947767,0.00024424328407848003,0.0005102367902669137,0.00018435054520224875,0.07340316641409392,0.00013444788451842104,0.00030419460896080673,0.00023096716540757482,0.5997941617666801,0.0001510107858154461,0.00016922775953046753,0.0001313709404933684
3c601665531a4076,Face,0.20263865554120397,0.06572807568563693,0.0010315341623813269,0.0005038347435552301,0.0008673301184053085,0.17694887487468422,0.0004207937446868624,0.0032520063629381942,0.0005129491319155234,0.07414624081799642,0.0700926183409858,0.0004971681037473244,0.000379176140322532,0.00036258750996442284,0.08473607882715002,0.0006228866975872054,0.3160412603966392,0.00040725537037818643,0.00045638403308579506,0.0003542893967355004
6d785014c32c94ac,Баста,0.03067048950648655,0.0003003318101885339,0.0006360013181386123,0.0003106137573515797,0.0005347081096473321,0.5454409345343905,0.00025941901154071943,0.0020240238763429667,0.0003162327468159718,0.0004060822413925625,0.0008478104483314636,0.0003065037724541994,0.000233761815709341,0.00022353491844385355,0.000505758004440118,0.0003840091969803008,0.0004514385839522517,0.4156485667792902,0.00028136041932244637,0.00021841914878053604
c4feb30e97ebd261,Баста,0.24690194254789477,0.0001817648140770232,0.060583833180114635,0.00018798759133482207,0.07029498319196599,0.08740413127628867,0.0001570038573747172,0.4697531130743882,0.00019138827203643235,0.0002457664214531627,0.06236968145731682,0.0001855001597227081,0.0001414757706779154,0.00013528631730575573,0.0003060916766475393,0.00023240750143274758,0.0002732171250435836,0.0001519525092845854,0.00017028307655598556,0.00013219017908390864
34ffb825fa1ac64b,Баста,0.2036227289269535,0.12101198008045871,0.14544072771569602,0.00022995824149177056,0.0003958625900198851,0.0779791475647304,0.00019205699241264015,0.14506343031363642,0.00023411818295315012,0.05030952402427786,0.000628215087232016,0.04295506335532747,0.014680635208617213,0.00016549073944088647,0.0003744317515965617,0.00028429544229138955,0.0003342160203964863,0.00018587785629462384,0.00020830097526711486,0.1957039389309059
efafa2427c0ca907,Баста,0.00893934417038055,0.00013062558236621744,0.023688014498260718,0.00013509758997576815,0.00023256603439619306,0.0008060527052348733,0.00573558309922685,0.5252229366464742,0.00013754149700889512,0.08387004463652394,0.00036898278468948983,0.029465932730914846,0.00010167178727506263,0.009157011036085641,0.00021997311160990482,0.31126570039571166,0.00019634788630222438,0.00010920091239517598,0.00012237420925974152,9.499868590796941e-05
7897204e8b045418,Баста,0.000811507182060555,0.00017426633477313918,0.0003690127428687791,0.00018023240140839438,0.00031026558749612835,0.2371132987854188,0.0001505268654502214,0.7354215573229063,0.00018349280149090676,0.00023562761060488938,0.0004920627999183133,0.00017784759001679342,0.00013563936932736126,0.0001297052586961819,0.02319451293341167,0.0002228198304358099,0.0002619455773003959,0.00014568390101832087,0.00016325826262048761,0.0001267368427765935
443fece13256a857,Баста,0.30451120747381255,0.02935792578345337,0.021622111183742136,0.00014200388427996463,0.000244454558554988,0.04183762358575772,0.0001185990940498175,0.26347838812239566,0.011115151958483886,0.1135687337060573,0.12345923005394752,0.010453976286039631,0.013073730707653731,0.00010219389118884504,0.00023121802056040114,0.05216151646490159,0.014178666668560724,0.00011478336374593871,0.00012863009262625765,9.985510018793148e-05
7449a5ee43268b9a,Баста,0.16117286747095763,0.02633938948996381,0.020424667828158025,0.00017553282739569249,0.00030217386787556697,0.019933614960196595,0.00014660187357525456,0.5815203809336693,0.00017870821538238925,0.09048283881658785,0.00047950347845940945,0.01697302802788223,0.019588731308265103,0.00012632318299426,0.0002858139062179609,0.00021700980229232976,0.061228495338004625,0.0001418851903771021,0.00015900129865685245,0.00012343218308801755
